comments,duration,film_date,languages,main_speaker,num_speaker,published_date,speaker_occupation,title,views,Beautiful,Confusing,Courageous,Funny,Informative,Ingenious,Inspiring,Longwinded,Unconvincing,Fascinating,Jaw-dropping,Persuasive,OK,Obnoxious,Title_Length,Number_Question_marks
78,1204,1012608000,23,Chris Bangle,1,1175731860,Car designer,Great cars are great art,867495,0.09482758620689656,0.03448275862068965,0.03879310344827586,0.10452586206896552,0.09375,0.02478448275862069,0.17456896551724138,0.10775862068965517,0.08728448275862069,0.08189655172413793,0.009698275862068966,0.03017241379310345,0.06896551724137931,0.048491379310344834,5,0
40,276,1166054400,28,Nora York,1,1175731860,"Singer, performance artist","Singing ""What I Want""",395769,0.3194805194805195,0.01818181818181818,0.057142857142857134,0.028571428571428567,0.005194805194805196,0.044155844155844164,0.1844155844155844,0.007792207792207792,0.05194805194805195,0.0987012987012987,0.057142857142857134,0.012987012987012988,0.08051948051948052,0.033766233766233764,4,0
27,850,1121299200,24,Paul Bennett,1,1175731860,"Designer; creative director, Ideo",Design is in the details,761930,0.03499469777306469,0.0010604453870625664,0.012725344644750796,0.032873806998939555,0.2110286320254507,0.1378579003181336,0.2926829268292683,0.01166489925768823,0.014846235418875928,0.10392364793213148,0.009544008483563095,0.05726405090137857,0.05938494167550371,0.02014846235418876,5,0
84,891,1046304000,23,Vik Muniz,1,1175731860,Artist,"Art with wire, sugar, chocolate and string",1149090,0.14930270713699753,0.004101722723543888,0.0110746513535685,0.20795734208367514,0.018867924528301886,0.1837571780147662,0.14848236259228875,0.008613617719442166,0.006562756357670222,0.16488925348646433,0.06644790812141099,0.008203445447087777,0.01804757998359311,0.0036915504511894994,7,0
131,1012,1121299200,24,Nick Bostrom,1,1175731860,Philosopher,A philosophical quest for our biggest problems,762264,0.015026296018031557,0.06611570247933883,0.04958677685950413,0.011269722013523666,0.11344853493613825,0.05860255447032306,0.0811419984973704,0.12997746055597295,0.20510894064613072,0.08940646130728776,0.014274981217129978,0.035311795642374154,0.0811419984973704,0.04958677685950413,7,0
127,1399,1109203200,24,Janine Benyus,1,1175731860,"Science writer, innovation consultant, conservationist",Biomimicry's surprising lessons from nature's engineers,1920434,0.07003777971519907,0.0031967451322290033,0.021505376344086027,0.004068584713746004,0.13019471083987216,0.11246730601569313,0.25399593141528626,0.009590235396687009,0.005231037489102005,0.2045916884626562,0.0982272595175821,0.06800348735832606,0.011043301365882009,0.007846556233653008,6,0
34,1011,1109203200,21,Craig Venter,1,1175731860,"Biologist, genetics pioneer",Sampling the ocean's DNA,560904,0.018018018018018014,0.03453453453453453,0.03153153153153153,0.0045045045045045045,0.2987987987987988,0.08108108108108109,0.1096096096096096,0.012012012012012012,0.0045045045045045045,0.24474474474474475,0.1111111111111111,0.03453453453453453,0.015015015015015015,0.0,4,0
47,893,1077840000,20,Golan Levin,1,1175731860,Experimental audio-visual artist,Software (as) art,606311,0.1388888888888889,0.07748538011695906,0.01023391812865497,0.019005847953216373,0.030701754385964914,0.08187134502923976,0.06286549707602339,0.1301169590643275,0.11695906432748535,0.09502923976608188,0.023391812865497075,0.0,0.1301169590643275,0.08333333333333333,3,0
335,1045,1075680000,28,Susan Savage-Rumbaugh,1,1175731860,Primate authority,The gentle genius of bonobos,2197377,0.09475701097369796,0.0026127852290541717,0.009754398188468908,0.04737850548684898,0.10520815188991466,0.020728096150496433,0.0968472391569413,0.0040062706845497295,0.012192997735586134,0.2337571851593799,0.3372234802299251,0.018463682285316148,0.010625326598153632,0.006444870231666957,5,0
143,977,1107302400,30,Frans Lanting,1,1175731860,Nature photographer,The story of life in photographs,1697185,0.29011494252873565,0.005747126436781609,0.01632183908045977,0.00413793103448276,0.060229885057471275,0.032413793103448274,0.14045977011494254,0.02482758620689655,0.017241379310344827,0.13793103448275862,0.2027586206896552,0.014252873563218391,0.03333333333333333,0.020229885057471263,6,0
57,985,1077667200,18,Sheila Patek,1,1175731860,"Biologist, biomechanics researcher",The shrimp with a kick!,1115081,0.05406721870433512,0.002435460301997077,0.007793472966390648,0.07744763760350706,0.2415976619581101,0.05260594252313687,0.04140282513395031,0.010228933268387726,0.0014612761811982466,0.3526546517291768,0.11397954213346324,0.007793472966390648,0.03263516804676084,0.003896736483195324,5,0
39,163,1140912000,38,Jill Sobule,1,1175819400,Singer/songwriter,"Global warming's theme song, ""Manhattan in January""",591379,0.14023372287145242,0.01335559265442404,0.02671118530884808,0.4323873121869783,0.018363939899833055,0.07512520868113523,0.041736227045075125,0.01001669449081803,0.02671118530884808,0.01669449081803005,0.008347245409015025,0.02671118530884808,0.11686143572621036,0.04674457429048414,7,0
34,459,1107302400,25,Caroline Lavelle,1,1175835900,Cellist; singer-songwriter,Casting a spell on the cello,398713,0.4919908466819222,0.011441647597254004,0.011441647597254004,0.004576659038901603,0.0,0.0022883295194508014,0.10297482837528604,0.04576659038901602,0.04805491990846682,0.07322654462242563,0.03890160183066362,0.01601830663615561,0.13272311212814644,0.020594965675057208,6,0
501,1308,1046304000,31,Dan Dennett,1,1175855580,"Philosopher, cognitive scientist",The illusion of consciousness,2676717,0.020898315658140987,0.03150343106674985,0.00842170929507174,0.06830941983780411,0.2121023081721772,0.058951965065502175,0.06363069245165315,0.061447286338116025,0.08234560199625701,0.20368059887710546,0.02776044915782907,0.05676855895196506,0.0901434809731753,0.0140361821584529,4,0
296,1929,1044144000,32,Evelyn Glennie,1,1175881860,Musician,How to truly listen,4165572,0.18409690573278964,0.005876709042935956,0.04761333653154234,0.014631806188534418,0.057927560566083,0.03741904533461262,0.24718157831614296,0.01283281362437035,0.00395778364116095,0.1548332933557208,0.1903334132885584,0.026145358599184456,0.01367234348764692,0.0034780522907171983,4,0
231,1205,1107302400,25,William McDonough,1,1175882580,Architect,Cradle to cradle design,1426390,0.041780199818346964,0.008174386920980926,0.04511050560096882,0.022706630336058128,0.07780805328489253,0.1256433545261883,0.21041477444747198,0.014834998486224644,0.01029367241901302,0.08658795034816834,0.06267029972752043,0.2745988495307297,0.007568876778686044,0.011807447774750226,4,0
58,1031,1044144000,22,Jeff Bezos,1,1176162180,Online commerce pioneer,The electricity metaphor for the web's future,754700,0.016853932584269662,0.02247191011235955,0.01310861423220974,0.12172284644194754,0.25,0.06179775280898876,0.15543071161048688,0.07771535580524344,0.03838951310861423,0.08707865168539326,0.0149812734082397,0.06367041198501873,0.06179775280898876,0.0149812734082397,7,0
58,251,1138838400,25,Rives,1,1176163140,"Performance poet, multimedia artist",A mockingbird remix of TED2006,643078,0.2188715953307393,0.007782101167315175,0.010700389105058366,0.16439688715953307,0.0038910505836575885,0.18385214007782105,0.12062256809338523,0.006809338521400778,0.004863813229571985,0.11381322957198445,0.1293774319066148,0.007782101167315175,0.016536964980544747,0.010700389105058366,5,0
75,378,1044144000,28,Eddi Reader,2,1176586800,Singer/songwriter,"""Kiteflyer's Hill""",513672,0.6376811594202898,0.0032206119162640897,0.020933977455716585,0.008051529790660225,0.0,0.0032206119162640897,0.09822866344605476,0.014492753623188406,0.02737520128824477,0.03864734299516908,0.05636070853462157,0.004830917874396135,0.07568438003220612,0.011272141706924315,2,0
50,312,1044144000,25,Eddi Reader,2,1176586800,Singer/songwriter,"""What You've Got""",428351,0.4191063174114021,0.01848998459167951,0.030816640986132512,0.0015408320493066256,0.009244992295839754,0.004622496147919877,0.2604006163328197,0.01848998459167951,0.02003081664098613,0.047765793528505386,0.07395993836671802,0.03697996918335902,0.03543913713405239,0.023112480739599383,3,0
588,1172,1107302400,22,Tom Honey,1,1176688500,Priest,Why would God create a tsunami?,616385,0.11291139240506327,0.044050632911392405,0.22025316455696206,0.005569620253164557,0.0379746835443038,0.018227848101265823,0.16151898734177214,0.05265822784810127,0.16,0.056708860759493676,0.013670886075949368,0.04962025316455696,0.033417721518987344,0.033417721518987344,6,1
6404,1750,1012608000,42,Richard Dawkins,1,1176689220,Evolutionary biologist,Militant atheism,4374792,0.02677133655394525,0.005770263016639828,0.21712292002147074,0.08071658615136876,0.07467793880837359,0.04448470209339775,0.19692699946323133,0.012882447665056359,0.03616478797638218,0.06266774020397209,0.0369699409554482,0.16606280193236714,0.011540526033279656,0.027241009125067096,2,0
49,1195,1138838400,16,Tom Rielly,1,1176695640,Satirist,A comic sendup of TED2006,609087,0.014517506404782237,0.04782237403928266,0.032450896669513236,0.5123825789923142,0.009393680614859094,0.0802732707087959,0.015371477369769428,0.04611443210930828,0.03159692570452605,0.016225448334756618,0.033304867634500426,0.0008539709649871903,0.06063193851409052,0.0990606319385141,5,0
39,201,1075680000,33,Rachelle Garniez,2,1176701700,Musician,"""La Vie en Rose""",443180,0.4299424184261037,0.015355086372360844,0.01727447216890595,0.11132437619961613,0.0,0.05182341650671785,0.07677543186180423,0.007677543186180422,0.049904030710172735,0.08253358925143954,0.023032629558541268,0.001919385796545105,0.1055662188099808,0.02687140115163148,4,0
42,858,1075680000,23,Chris Anderson,1,1177632660,Drone maker,Technology's long tail,904520,0.010165184243964422,0.0241423125794155,0.010165184243964422,0.01397712833545108,0.4243964421855146,0.04193138500635324,0.0698856416772554,0.049555273189326565,0.0216010165184244,0.12706480304955528,0.01905972045743329,0.06480304955527319,0.10800508259212198,0.015247776365946632,3,0
67,311,1012608000,30,Natalie MacMaster,2,1178040660,Fiddler,Cape Breton fiddling in reel time,717002,0.4521739130434783,0.012422360248447204,0.007453416149068324,0.028571428571428567,0.0012422360248447205,0.014906832298136647,0.1267080745341615,0.036024844720496885,0.02732919254658385,0.08322981366459628,0.0670807453416149,0.014906832298136647,0.09937888198757763,0.028571428571428567,6,0
56,1233,1075680000,31,Sergey Brin + Larry Page,2,1178214660,"Computer scientist, entrepreneur and philanthropist",The genesis of Google,1451846,0.03911042944785277,0.041411042944785266,0.014570552147239263,0.07208588957055215,0.2315950920245399,0.059049079754601226,0.13496932515337426,0.10966257668711656,0.03834355828220859,0.07438650306748466,0.0299079754601227,0.016871165644171782,0.125,0.01303680981595092,4,0
72,277,1141344000,22,Stew,1,1178545440,Singer/songwriter,"""Black Men Ski""",577502,0.07035755478662054,0.03690888119953864,0.0657439446366782,0.3171856978085352,0.029988465974625143,0.10149942329873124,0.05997693194925029,0.03806228373702422,0.04382929642445214,0.04152249134948097,0.0265282583621684,0.01845444059976932,0.11649365628604386,0.03344867358708189,3,1
328,1184,1075680000,21,James Howard Kunstler,1,1178958000,Social critic,The ghastly tragedy of the suburbs,1683456,0.008882815169115136,0.004953877690468057,0.07618722241202598,0.1718483088486505,0.11718483088486505,0.032627263409634434,0.13682951827810044,0.018107277075503928,0.019303040655961737,0.058421592073795686,0.02118209771096686,0.2866416125726,0.014861633071404168,0.032968910146908094,6,0
32,1020,1012608000,19,David Kelley,1,1179223200,"Designer, educator",Human-centered design,779873,0.07587253414264036,0.010622154779969651,0.015174506828528072,0.06525037936267071,0.17147192716236725,0.11077389984825492,0.21851289833080426,0.03793626707132018,0.04400606980273141,0.1274658573596358,0.016691957511380882,0.01972685887708649,0.07587253414264036,0.010622154779969651,2,0
99,185,1138838400,44,Stewart Brand,1,1179398160,"Environmentalist, futurist",What squatter cities can teach us,940913,0.023032629558541268,0.15259117082533588,0.02879078694817658,0.009596928982725529,0.1813819577735125,0.02399232245681382,0.0508637236084453,0.009596928982725529,0.2504798464491363,0.055662188099808066,0.01439539347408829,0.04702495201535509,0.11036468330134357,0.04222648752399232,6,1
230,1211,1044144000,29,Jeff Hawkins,1,1179760080,"Computer designer, brain researcher",How brain science will change computing,1371482,0.011912034208918754,0.0067196090409285284,0.0222968845448992,0.07819181429444105,0.1939523518631643,0.11453879047037265,0.16890653634697614,0.011301160659743431,0.013439218081857057,0.2290775809407453,0.046120952962736717,0.08185705558949298,0.013133781307269395,0.008552229688454491,6,0
87,1001,1044144000,22,Tierney Thys,1,1179763140,Marine biologist,Swim with the giant sunfish,870412,0.10064516129032257,0.0019354838709677422,0.0032258064516129032,0.2129032258064516,0.2470967741935484,0.014193548387096775,0.09290322580645162,0.014193548387096775,0.00967741935483871,0.2238709677419355,0.03225806451612903,0.02,0.01806451612903226,0.00903225806451613,5,0
260,450,1172880000,34,Blaise Agüera y Arcas,1,1180226220,Software architect,How PhotoSynth can connect the world's images,4772595,0.030465172330682088,0.0036635333815377203,0.0028922631959508315,0.0033743070619426372,0.0311882381296698,0.0836828151361774,0.04131115931549771,0.001928175463967221,0.001976379850566401,0.07823571945046999,0.7099542058327308,0.00457941672692215,0.005736322005302483,0.001012292118582791,7,0
295,1072,1172880000,20,John Doerr,1,1180266840,Venture capitalist,Salvation (and profit) in greentech,805111,0.0310192023633678,0.014032496307237814,0.12850812407680945,0.0029542097488921715,0.172821270310192,0.014032496307237814,0.2791728212703102,0.02437223042836041,0.053175775480059084,0.04209748892171344,0.0361890694239291,0.15288035450516987,0.02880354505169867,0.01994091580502216,5,0
127,1213,1172880000,32,Ngozi Okonjo-Iweala,1,1180491120,Economist,Want to help Africa? Do business here,1044185,0.09401709401709403,0.0014245014245014244,0.09686609686609686,0.014245014245014244,0.24715099715099714,0.030626780626780627,0.25854700854700857,0.01495726495726496,0.0014245014245014244,0.05555555555555555,0.02991452991452992,0.12535612535612534,0.027777777777777776,0.002136752136752137,7,0
124,279,1172880000,31,Anand Agarawala,1,1181044860,Interaction designer; software developer,Rethink the desktop with BumpTop,1479503,0.07899901864573111,0.0049067713444553495,0.022080471050049063,0.1678115799803729,0.06133464180569185,0.23061825318940135,0.08684985279685968,0.006378802747791953,0.03778213935230618,0.14769381746810598,0.08194308145240432,0.023552502453385672,0.04612365063788027,0.003925417075564278,5,0
220,726,1164931200,31,Robert Thurman,1,1181125860,Buddhist scholar,We can be Buddhas,1493606,0.1559396837072453,0.026848105921294597,0.0261125413755057,0.12136815005516735,0.0680397204854726,0.02096358955498345,0.34828981243104085,0.017285766826038985,0.018389113644722326,0.07686649503493932,0.014343508642883413,0.06289076866495033,0.03310040456050018,0.009562339095255609,4,0
14,1477,1012608000,18,David Rockwell,1,1181625060,"Architect, experience designer",A memorial at Ground Zero,404402,0.037037037037037035,0.0,0.040404040404040414,0.010101010101010102,0.12457912457912458,0.037037037037037035,0.09764309764309764,0.21548821548821548,0.202020202020202,0.040404040404040414,0.030303030303030307,0.01346801346801347,0.08754208754208755,0.06397306397306397,5,0
